id,name,author,date,entry_id,lang
1LDD1gxVBVGoJvxlNN9CZV72M95XxxZUt,Marx_1848-11-16_M0562_de.txt,Marx,1848-11-16,M0562,de
1iEnXhfkLJzUCTXr34w8WNZtfx3foLKAT,Marx_1848-11-16_M0848_de.txt,Marx,1848-11-16,M0848,de
1y9hNHWZ3DrTbmRFTZVtano_YUcUXACk8,Marx_1848-11-18_M0048_de.txt,Marx,1848-11-18,M0048,de
1EJRE1R_Z7VIGjyqaSgoPQAOcN_k__DQw,Marx_1848-11-18_M0225_de.txt,Marx,1848-11-18,M0225,de
1Tgd45oqB8uhMVX8MCHGfva5cmOfNjbcU,Marx_1848-11-18_M0874_de.txt,Marx,1848-11-18,M0874,de
1MlYr1ocwTanEvcfNO-qHmW5kXmLqO0CF,Marx_1848-11-20_M0049_de.txt,Marx,1848-11-20,M0049,de
1V7xGpLAOwt13-h71FkKNr5_8KIOmEkAX,Marx_1848-11-20_M0142_de.txt,Marx,1848-11-20,M0142,de
1KBjtqmRqJa5qnqU1h8yKJdu8k3a4nedD,Marx_1848-11-21_M0139_de.txt,Marx,1848-11-21,M0139,de
1NkqD9Fn0IduPeaS9zdMIPcDwgPVgmZQv,Marx_1848-11-21_M0611_de.txt,Marx,1848-11-21,M0611,de
1lW9eK2Pn6pQJ8t_CLz8_FpW1fHzPNC74,Marx_1848-11-21_M0719_de.txt,Marx,1848-11-21,M0719,de
1Ca_k7Ggj4naW_m4X_l9QbCV4eLAY3TDx,Marx_1848-11-22_M0327_de.txt,Marx,1848-11-22,M0327,de
1iijIu4zxX2QIvryL8XWGEI4WKRnT5U0l,Marx_1848-11-22_M0845_de.txt,Marx,1848-11-22,M0845,de
1hmhvfTedlzyCnMiBM14YtiRrIigd3vgk,Marx_1848-11-24_M0255_de.txt,Marx,1848-11-24,M0255,de
174Wi64rgxgx_UFTqVe9GYgjvxqAIyoMD,Marx_1848-11-24_M0883_de.txt,Marx,1848-11-24,M0883,de
1DmymyP9tHrE0F_jmfXcNMthps318kNlK,Marx_1848-11-28_M0472_de.txt,Marx,1848-11-28,M0472,de
1gLTPYBmLqk64F_ttKGXn4SjnOHD8I07_,Marx_1848-11-29_M0779_de.txt,Marx,1848-11-29,M0779,de
1nYV8liXVqhpJuHD_HXPXWWOxMXvzntmA,Marx_1848-12-06_M0245_de.txt,Marx,1848-12-06,M0245,de
1NXm6bcsCE180_NTwf8lBixJEqRUSarFy,Marx_1848-12-06_M0371_de.txt,Marx,1848-12-06,M0371,de
1OcHfkWTtQrY2CcA8RfQRSfvKt3QavBUd,Marx_1848-12-07_M0193_de.txt,Marx,1848-12-07,M0193,de
1gbVkARu3B3NA-sUnrpaVRJurpdmv6lsU,Marx_1848-12-09_M0095_de.txt,Marx,1848-12-09,M0095,de
1sOibT-7AoNV-9sYA_iyp8kJwMxWumyGk,Marx_1848-12-13_M0125_de.txt,Marx,1848-12-13,M0125,de
1JQ648epuKxtkQmD9X2bQg6OZ8s2-Ex5D,Marx_1848-12-17_M0241_de.txt,Marx,1848-12-17,M0241,de
1K1_jgjpd0FUIKP5MIINFa_WydNV23ytN,Marx_1848-12-21_M0944_de.txt,Marx,1848-12-21,M0944,de
1SL28cbfwS4-0MqGv8doVqMuny9-jAysR,Marx_1848-12-23_M0709_de.txt,Marx,1848-12-23,M0709,de
1-HDxnQ6h-gIN1v__HugHN9PN1kbPgbZd,Marx_1848-12-29_M0890_de.txt,Marx,1848-12-29,M0890,de
1PJuKPy2MKEg89LHE-fd-kZ-m18uuhtlt,Marx_1848-12-31_M0778_de.txt,Marx,1848-12-31,M0778,de
1XfR-6WkkPe6WcXFn4qALLojuJRtFv453,Marx_1849-01-04_M0094_de.txt,Marx,1849-01-04,M0094,de
1S6HSqz1VKf6shNS6OCWLztL8-x3aiovS,Marx_1849-01-08_M0556_de.txt,Marx,1849-01-08,M0556,de
11AAbqsbTKbhAZU7KnIVRvnkf8F6mpslZ,Marx_1849-01-15_M0830_de.txt,Marx,1849-01-15,M0830,de
1Rrcu3NbROX96qCfo6PzVjRs4TOfpuAk-,Marx_1849-01-21_M0530_de.txt,Marx,1849-01-21,M0530,de
1lXzPSHoDFgHT4JwbDqOI7uyEQik9q0fT,Marx_1849-01-25_M0080_de.txt,Marx,1849-01-25,M0080,de
1T0AE_9GeDZ2pUjck5dA9F40oamritIub,Marx_1849-01-30_M0432_de.txt,Marx,1849-01-30,M0432,de
1K6kdXfT-Zeb7ifPAll3XpI2Y5Ku-ZVHR,Marx_1849-02-01_M0946_de.txt,Marx,1849-02-01,M0946,de
19KMaCcfvnaiMkdLDeFVgNrOIVVqnakOR,Marx_1849-02-03_M0126_de.txt,Marx,1849-02-03,M0126,de
19BVgqG3p3rhqhiXHK6z3bw52boZRn5sF,Marx_1849-02-04_M0946_de.txt,Marx,1849-02-04,M0946,de
1Pdm9EZD7UDLBo3riZHatwi0X2G3s8DPC,Marx_1849-02-08_M0947_de.txt,Marx,1849-02-08,M0947,de
1vYOQ9OiIX6o_OdF-qsONPn3Of3KHYwwf,Marx_1849-02-09_M0875_de.txt,Marx,1849-02-09,M0875,de
1QFNaOzntS0OtW6UlRe1pnqlqzlr4xgBC,Marx_1849-02-10_M0248_de.txt,Marx,1849-02-10,M0248,de
1JnHSNMj_lDRA_oVMa175U55uCn60zwTT,Marx_1849-02-10_M0442_de.txt,Marx,1849-02-10,M0442,de
1CuJ_ftZehNjn6SK_MPVZXoisdUz31VIW,Marx_1849-02-16_M0710_de.txt,Marx,1849-02-16,M0710,de
1yctE86E6gl-q1wcvlOuNE7BZXf0t4ZXK,Marx_1849-02-16_M0882_de.txt,Marx,1849-02-16,M0882,de
1L7o8NY3apte5dtcFRJHM0obt1R6yAWTQ,Marx_1849-02-21_M0339_de.txt,Marx,1849-02-21,M0339,de
1YjhfYwDGpc-Sy1IWoqTXzeUqKiiDvlO_,Marx_1849-03-03_M0443_de.txt,Marx,1849-03-03,M0443,de
13n7W8do4Yxek1VEjKRhqe18NnUCMxtv2,Marx_1849-03-03_M0453_de.txt,Marx,1849-03-03,M0453,de
1SeZy-Pv6xqZ7c6EkaynynmFYzFDeXxBM,Marx_1849-03-03_M0694_de.txt,Marx,1849-03-03,M0694,de
1Bs3tc4KQomx6pNDmw5__mFIA4te5Fkcl,Marx_1849-03-10_M0496_de.txt,Marx,1849-03-10,M0496,de
1U9MR49ZNJDdi1hgw88S9ORauXHTPHO4V,Marx_1849-03-12_M0881_de.txt,Marx,1849-03-12,M0881,de
1Jtk29_FF0mhxzCFZRrUrZAtNKb6k0hIi,Marx_1849-03-14_M0378_de.txt,Marx,1849-03-14,M0378,de
1i0Y9C20iOJdKRLdqJkp_gtVkX1A3RLVE,Marx_1849-03-15_M0328_de.txt,Marx,1849-03-15,M0328,de
106WtOhbgZaCCHK8pVrlBPSNT7X7F8ULO,Marx_1849-03-18_M0269_de.txt,Marx,1849-03-18,M0269,de
1C72Lqyriee8q19rTW6AjmuS9YjI3crAL,Marx_1849-03-18_M0538_de.txt,Marx,1849-03-18,M0538,de
1eDURYFRbQ1KNuSm5k-yl7GWbq2GTjl55,Marx_1849-03-21_M0379_de.txt,Marx,1849-03-21,M0379,de
1-v0yTleBMl7AIesQ7eHcmqrhg58Zo9WR,Marx_1849-04-01_M0968_de.txt,Marx,1849-04-01,M0968,de
1kROgq6yypB9Gs5e9xXCLk49IVTfIebKm,Marx_1849-04-13_M0642_de.txt,Marx,1849-04-13,M0642,de
1RBbTYgBwVZk8zQQIR3GtsmfY9nC7Ackb,Marx_1849-04-14_M0854_de.txt,Marx,1849-04-14,M0854,de
15N-FK3zwerNqces0dmmgJZGma3wxCFNj,Marx_1849-05-09_M0226_de.txt,Marx,1849-05-09,M0226,de
15Uit57eJa8g-hO23PcjSYYscWt47NkFo,Marx_1849-05-12_M0552_de.txt,Marx,1849-05-12,M0552,de
1f42pAdSGUclU8grLmO4X7QHqswwCZoPY,Marx_1849-05-12_M0805_de.txt,Marx,1849-05-12,M0805,de
1IsmnOxpL062i19LIewBqDLOaTXdgPJiM,Marx_1849-05-12_M0958_de.txt,Marx,1849-05-12,M0958,de
1rb4LyRU7nQ7lFZTItl2XgqrAOzXEmFns,Marx_1849-05-13_M0960_de.txt,Marx,1849-05-13,M0960,de
1bsGaeaibzIW33IMosy3EIIM1NcQxyifd,Marx_1849-05-15_M0437_de.txt,Marx,1849-05-15,M0437,de
1yZk33fVDPqaIn0gWED9piITSsP2ASUgE,Marx_1849-05-15_M0549_de.txt,Marx,1849-05-15,M0549,de
1qyryz3JcFnhH8wy0dUudWiKHbeQU30-t,Marx_1849-05-15_M0553_de.txt,Marx,1849-05-15,M0553,de
18emeO2M9Kirk1DHM1-1uhfXr0bFk3shj,Marx_1849-05-18_M0870_de.txt,Marx,1849-05-18,M0870,de
1ikAAZGrGMQKYAoXXbfMyB13svaUE0Yok,Marx_1849-05-31_M0463_de.txt,Marx,1849-05-31,M0463,de
1uEhuEMgtKlscnkbqOg1h-qoAE-_3yH-8,Marx_1849-05-31_M0853_de.txt,Marx,1849-05-31,M0853,de
1kHKDgVV0juwdD4gDsYTFTdU9KpoLqgEp,Marx_1849-06-21_M0880_de.txt,Marx,1849-06-21,M0880,de
1vxY3MfKW-rq1U_8Qdby1wM3dOMCI6FwU,Marx_1849-07-27_M0894_de.txt,Marx,1849-07-27,M0894,de
1YdDKYtakTzOKU0MzTTXn4XV5h9zBsxWa,Marx_1849-12-03_M0163_de.txt,Marx,1849-12-03,M0163,de
1HemBW-ZzFKo2zO6lD6nqGQl5xIEjrR5j,Marx_1850-04-15_M0489_de.txt,Marx,1850-04-15,M0489,de
1IPbSM8EiNtOTOTt5oEME-_iBrayT_7rx,Marx_1850-06-15_M0909_de.txt,Marx,1850-06-15,M0909,de
1-ffaKpX2Blm9m6x35Bgp0ifeaeEJvlo7,Marx_1850-06-30_M0891_de.txt,Marx,1850-06-30,M0891,de
1GVVu-iDrKmsXHTW18GlV1qs6P4N72ghk,Marx_1850-09-15_M8365_de.txt,Marx,1850-09-15,M8365,de
1ZgrUQHZCjX81NeD7HDdgOyNBocvOmRGB,Marx_1850-10-01_M5635_de.txt,Marx,1850-10-01,M5635,de
1C9pVNvPb6uBE-J8-YYJAWH4cchiOo0P9,Marx_1850-11-01_M0148_de.txt,Marx,1850-11-01,M0148,de
1fnXq5fuR027Im1gVz8kqkexBofJhtdOD,Marx_1850-12-15_M0581_de.txt,Marx,1850-12-15,M0581,de
1p5g-o90T8W_SHnMX3KbtL9i5Fzfug8EH,Marx_1851-03-15_M0728_de.txt,Marx,1851-03-15,M0728,de
1Zz5pf751AXeWUSLJcOGBKcB-krY9Lq07,Marx_1851-04-04_M0583_de.txt,Marx,1851-04-04,M0583,de
11BH0sDe6cjxgGvTf-c6qOFVi_YZ2oaf8,Marx_1851-04-15_M0580_de.txt,Marx,1851-04-15,M0580,de
1jex7Gco1GhHtO7nm7frSu7mOQaRmM-3x,Marx_1851-06-08_M0180_de.txt,Marx,1851-06-08,M0180,de
15KJAbjLjyi1Bsk3rkOT0uDBbDhQ94osU,Marx_1851-10-04_M0849_de.txt,Marx,1851-10-04,M0849,de
1Ss04-bn3iqHuNa1bhkpjRNXWusz7lHN6,Marx_1852-03-03_M0850_de.txt,Marx,1852-03-03,M0850,de
1Vyq93C-uwtP5mUyTDYjnQwlmodtPCoDM,Marx_1852-03-15_M0267_de.txt,Marx,1852-03-15,M0267,de
1OpQCglEATQG5eHk5n0TXEyCcsDm_QgKQ,Marx_1852-08-01_M0138_de.txt,Marx,1852-08-01,M0138,de
1KyiKF2PWLt-NbBUfolmSn930unGBkl12,Marx_1852-08-01_M0758_de.txt,Marx,1852-08-01,M0758,de
1aBj63QqIV-dnKzUu_vHAD-gM6tg8TMoJ,Marx_1852-08-02_M0272_de.txt,Marx,1852-08-02,M0272,de
1sq11w6oBBd847CdMFmyF7CSiweDfQZhO,Marx_1852-09-28_M0533_de.txt,Marx,1852-09-28,M0533,de
16uKRUtW6YfoUYHYqTUj_Wprn0ofICkDD,Marx_1852-10-12_M0645_de.txt,Marx,1852-10-12,M0645,de
1eNHbEjRHHUeY5fcjV8K3a_6wnlr0q3eX,Marx_1852-10-12_M0670_de.txt,Marx,1852-10-12,M0670,de
1dGtE72y_TSWdZ4QYxsHnI-_rZNt0A2y2,Marx_1852-10-16_M0062_de.txt,Marx,1852-10-16,M0062,de
1SzCpZHIJ5MDRZgKJ2YF3ku7507WkKKPl,Marx_1852-10-16_M0672_de.txt,Marx,1852-10-16,M0672,de
1a1Z4Tz2-hQe3TK1euomBvCi7NliqNXdS,Marx_1852-10-30_M0943_de.txt,Marx,1852-10-30,M0943,de
1tUDI7SPWYc2CiOjpvTVclmXZhOHqnUwP,Marx_1852-11-16_M0435_de.txt,Marx,1852-11-16,M0435,de
19K-DH9_AmoXMvpJV81SnacRCmMWnbI1m,Marx_1852-12-02_M0762_de.txt,Marx,1852-12-02,M0762,de
12jNAEx9S6TGgcrThk2ssB-DNK9R2JHJY,Marx_1852-12-10_M0635_de.txt,Marx,1852-12-10,M0635,de
1ayOjB17fVYG7oXhVV2gtycqt5kjAeL6Y,Marx_1852-12-14_M0740_de.txt,Marx,1852-12-14,M0740,de
1cWqf1idUtQjGmIansR9Str4htkhhqISG,Marx_1852-12-17_M0228_de.txt,Marx,1852-12-17,M0228,de
17meIdvCKwIS9BA9UZJteXlRn81iSg0za,Marx_1853-01-11_M0868_de.txt,Marx,1853-01-11,M0868,de
1ChUA2J90ZsJPmzfW0hrg2waG8kqIQFTP,Marx_1853-01-14_M0674_de.txt,Marx,1853-01-14,M0674,de
1X6i60CzGSLkLwNQx8DUSvMbmCzVjtj5E,Marx_1853-01-21_M0271_de.txt,Marx,1853-01-21,M0271,de
1sjIYdNWLz2WzulObN_3b6d8ktd-6uacD,Marx_1853-01-28_M0135_de.txt,Marx,1853-01-28,M0135,de
1CwdMXbC_N5LjxgmOM3C56JbMgO2SL9Xe,Marx_1853-02-08_M0230_de.txt,Marx,1853-02-08,M0230,de
1WuH5khCaBWZ_Hkysb4R9kfRTiFH4R-AU,Marx_1853-02-11_M0423_de.txt,Marx,1853-02-11,M0423,de
1rVyloIlR8xA4thUZT8vJHgzJVnCgkF9b,Marx_1853-02-22_M0059_de.txt,Marx,1853-02-22,M0059,de
1QNgZE625NgfX5VILYvTPXyKqzmojSELn,Marx_1853-02-25_M0641_de.txt,Marx,1853-02-25,M0641,de
1esD70vAIs-qEBbSASjSE_IbHDQ3_6Uaj,Marx_1853-03-04_M0320_de.txt,Marx,1853-03-04,M0320,de
1vgQmSGBkrLUCvnSpgMg8pdgpXSkREV4V,Marx_1853-03-18_M0434_de.txt,Marx,1853-03-18,M0434,de
1WdvBYjLm0XG8B_9AFp1nSf2UgmC-yLPK,Marx_1853-03-25_M0479_de.txt,Marx,1853-03-25,M0479,de
1gCdU7RN-3NJZlR7yozAUtmqaMHWR6eAZ,Marx_1853-04-01_M0076_de.txt,Marx,1853-04-01,M0076,de
1akAvjiACkMe24l3s7rsRP5KtCgyFWMTT,Marx_1853-04-08_M0077_de.txt,Marx,1853-04-08,M0077,de
1TLVeWGUQksLHsohgmNBHnddUCII_eWEz,Marx_1853-04-09_M0374_de.txt,Marx,1853-04-09,M0374,de
159zm5SaLCiVcXzqLc117wc7WMhzsC-L2,Marx_1853-04-12_M0003_de.txt,Marx,1853-04-12,M0003,de
1BnIX61Y3WRuRmN6OkwEOL2miOQHJoZJv,Marx_1853-04-12_M0003_en.txt,Marx,1853-04-12,M0003,en
1Vd0b8di3OudQU4glzQ0kVmJKbf6Yj0cc,Marx_1853-04-12_M0547_de.txt,Marx,1853-04-12,M0547,de
1ow6Qlp0DANQY96QHRv4dPz_q8L95eSdV,Marx_1853-04-19_M0312_de.txt,Marx,1853-04-19,M0312,de
14ILUdFeyoxJyRleCMB2WXI8tOxS607_U,Marx_1853-04-20_M0438_de.txt,Marx,1853-04-20,M0438,de
1ofHhXwtZvE3dEQOEuCSbxMhPyisl_t8i,Marx_1853-04-22_M0783_de.txt,Marx,1853-04-22,M0783,de
1ZNYUt9BhmNQDcHbL7v7HdZj4xo8ioIyc,Marx_1853-04-25_M8215_de.txt,Marx,1853-04-25,M8215,de
11Gbka2NYcq6JA1VH0H9K3u47ShI-uuOU,Marx_1853-05-01_M0012_de.txt,Marx,1853-05-01,M0012,de
10KsEV2usQ5AnbkVaAvH6DRgl9gfIQJ1F,Marx_1853-05-07_M0798_de.txt,Marx,1853-05-07,M0798,de
1Rtt9NVxa8oTwgs73Xu2qLg2g8ByzzaGD,Marx_1853-05-20_M0773_de.txt,Marx,1853-05-20,M0773,de
1zN27Z1Bivs3M2ss0aVyAoYUVSxP82kbp,Marx_1853-05-27_M0501_de.txt,Marx,1853-05-27,M0501,de
1kqy15O1hIoUKdsDWOoI1NGEsHM0WZ1l5,Marx_1853-05-31_M0952_de.txt,Marx,1853-05-31,M0952,de
1AHpqDemAQgkmBXjUVWGi0_kXyXMH-VkH,Marx_1853-06-10_M0115_de.txt,Marx,1853-06-10,M0115,de
1kp5VtYSsKrYOZ0JI3Q5kmG07ofWTQI3t,Marx_1853-06-17_M0294_de.txt,Marx,1853-06-17,M0294,de
1vGgIfjcbYEE2nvM3_j_GRECQQsqMV3rw,Marx_1853-06-21_M0257_de.txt,Marx,1853-06-21,M0257,de
1ekNu6xaGT4HjTA-2eh2-0iXtG6C_NVd_,Marx_1853-06-21_M0950_de.txt,Marx,1853-06-21,M0950,de
1_mYkJwGj_jsPDs4OCtDiHNXT3ckZHj7M,Marx_1853-06-28_M0402_de.txt,Marx,1853-06-28,M0402,de
1mTid7MAdlne4FjEnxWB31_4qJb5Dqbgr,Marx_1853-07-01_M0801_de.txt,Marx,1853-07-01,M0801,de
1hvQxZSAQXuyQPiVoPkzyC2jbIKTsw3qB,Marx_1853-07-05_M0954_de.txt,Marx,1853-07-05,M0954,de
1QFqlGpdvYuhi5YVRaXDCgY9-GQ4XXeU5,Marx_1853-07-08_M0447_de.txt,Marx,1853-07-08,M0447,de
1X8-LRIIyLtroU44mceu5ajtTgOF1R3z2,Marx_1853-07-15_M0978_de.txt,Marx,1853-07-15,M0978,de
1XBRS-1ZLRfdg4AvSqQArwTO4LlZfiIfV,Marx_1853-07-19_M0984_de.txt,Marx,1853-07-19,M0984,de
1QRa3Rygv2uhq144JJ-bj3H3VG9twHroN,Marx_1853-07-22_M0340_de.txt,Marx,1853-07-22,M0340,de
1AcO4N_I1NlKcZqldN1tKryo9f9xz0p0P,Marx_1853-07-29_M0314_de.txt,Marx,1853-07-29,M0314,de
1pBr9Ewhka6AB8DJoi0sCf_dwwgt576Qw,Marx_1853-08-02_M0396_de.txt,Marx,1853-08-02,M0396,de
13tQh2rk2OOk-m2AicGs7HWqXJIInfOg3,Marx_1853-08-05_M0009_de.txt,Marx,1853-08-05,M0009,de
1BRRHXea2FbGRi9r4FTvy1jKyDy-LXVF1,Marx_1853-08-12_M0983_de.txt,Marx,1853-08-12,M0983,de
1ZHXy2xaWGIPDyAZIej4KKhlfu86Hm3m6,Marx_1853-08-16_M0959_de.txt,Marx,1853-08-16,M0959,de
1la06xuUKjeun59YBbrxkXQXbROY9piul,Marx_1853-08-18_M0951_de.txt,Marx,1853-08-18,M0951,de
1TEUZqP2_l_Be-z37wvzOVBQzDnMIbUd5,Marx_1853-08-23_M0010_de.txt,Marx,1853-08-23,M0010,de
1UKy60ZNfDA3QZx8u7ZnmFuGHOfpeu_Z_,Marx_1853-08-30_M0510_de.txt,Marx,1853-08-30,M0510,de
1eHMNuQ9w1IxK5t0VkFrSxPgjpkAoOegy,Marx_1853-08-30_M0784_de.txt,Marx,1853-08-30,M0784,de
16E9kmz9TXREVe32rF_3-jfxquy6o-2f5,Marx_1853-09-07_M0913_de.txt,Marx,1853-09-07,M0913,de
1UeSwEiSoZBAfdNib4VlKcScI0UbLwwDO,Marx_1853-09-09_M0963_de.txt,Marx,1853-09-09,M0963,de
1IBtx9li6bbTL9QbPkKExveHNCCr9vwLk,Marx_1853-09-13_M0671_de.txt,Marx,1853-09-13,M0671,de
1y8d1IluE5unziyljBXXAHheEuSZy_lw4,Marx_1853-09-20_M0990_de.txt,Marx,1853-09-20,M0990,de
1nq2zy2rT28A8gCnMyl5M6tXxmoe-pJDE,Marx_1853-09-23_M0989_de.txt,Marx,1853-09-23,M0989,de
1AyG3Oo6QIw4wSp7eRwEMakwJk-DiRSnK,Marx_1853-09-29_M0631_de.txt,Marx,1853-09-29,M0631,de
1RlmQf0S0YnhB2kfUQH8PM2-UBL8MdcPn,Marx_1853-10-04_M0474_de.txt,Marx,1853-10-04,M0474,de
1asvx-rVi95ErrIHWx66gWxwsymEpKdMT,Marx_1853-10-07_M0985_de.txt,Marx,1853-10-07,M0985,de
1lU1NQuWef-nz6AOmiPq5e8Ntiw4YfNdB,Marx_1853-10-18_M9505_de.txt,Marx,1853-10-18,M9505,de
1KFAzNvBxUE5gsCap19f0uRmaFaw8xqd0,Marx_1853-10-21_M0054_de.txt,Marx,1853-10-21,M0054,de
1z2lvi5ouz12PEEvJCZ97-ngPhKap-L7F,Marx_1853-11-01_M0986_de.txt,Marx,1853-11-01,M0986,de
1G8TVCvkQVYgho9UYPSfMnUj3dDJptwkA,Marx_1853-11-04_M0651_de.txt,Marx,1853-11-04,M0651,de
1WCvNYhkEiRsiEqo2nqGasnKDQEUSRUAH,Marx_1853-11-11_M0440_de.txt,Marx,1853-11-11,M0440,de
16_XetKUjoGGyVDcPr6nYibt5lU6EcL60,Marx_1853-11-15_M0704_de.txt,Marx,1853-11-15,M0704,de
1RprfWrdDimyMv9Ra_kevvCzoicPYrOzm,Marx_1853-11-28_M0429_de.txt,Marx,1853-11-28,M0429,de
1WxMDVCQY8-KSRjTezsWkNsWZdukPaA8B,Marx_1853-11-29_M0494_de.txt,Marx,1853-11-29,M0494,de
1Y9E2t5o7oP4tsYou27orLDmunBMXlkFr,Marx_1853-12-02_M0953_de.txt,Marx,1853-12-02,M0953,de
1L53zmH2bOoEu96u6O1TJIaPb8MGZQifS,Marx_1853-12-09_M0720_de.txt,Marx,1853-12-09,M0720,de
1Kjf5_JOrmXQFCARYE3iOj-FLpBD_KiWu,Marx_1853-12-13_M0802_de.txt,Marx,1853-12-13,M0802,de
1ol8i6xvTVwinf7VbEuKMYEPwA5DUkAYa,Marx_1853-12-16_M0630_de.txt,Marx,1853-12-16,M0630,de
1iljyVJiKT5SPTqu644R_Gt4ROSABxjth,Marx_1854-01-10_M0873_de.txt,Marx,1854-01-10,M0873,de
18hTvQKh2HYL_STlVmWkU-fxaS1LlnqHh,Marx_1854-01-11_M0277_en.txt,Marx,1854-01-11,M0277,en
1JCZ5LVH_Q7_3PaRuHmPvzvsr_8n5KWzG,Marx_1854-01-14_M0979_de.txt,Marx,1854-01-14,M0979,de
15W5U8LIu3r0PGy_4gQCcTR8fi61tBliL,Marx_1854-01-20_M0977_de.txt,Marx,1854-01-20,M0977,de
1M1V4IwXSqLYqdhJHobmK7_6YTstHZtRj,Marx_1854-01-24_M0211_de.txt,Marx,1854-01-24,M0211,de
1iJuUMhe99Lfkgabt08MZUHZvRVdSBDxI,Marx_1854-02-03_M0190_de.txt,Marx,1854-02-03,M0190,de
1OR4oS62AFyWoZXaM3dWqSqC_kXeaI0sx,Marx_1854-02-07_M0086_de.txt,Marx,1854-02-07,M0086,de
18IbRXU9elrrrvxs5-dn3rsdz21DLv-Gt,Marx_1854-02-10_M0795_de.txt,Marx,1854-02-10,M0795,de
1NS4tOe8iiaWYG_271E9zTSEmlffCtDKe,Marx_1854-02-17_M0221_de.txt,Marx,1854-02-17,M0221,de
15hBwfnh5ZrzRKrNZ0bUFg-kDq4IHIFRT,Marx_1854-02-21_M0215_de.txt,Marx,1854-02-21,M0215,de
1LckouF-DL3u9NnEtOtfGPBLlJ4Crgrr-,Marx_1854-02-24_M0639_de.txt,Marx,1854-02-24,M0639,de
1Xi3KO8nDy_PdaBdwEHYQo6-8g7WvyrHM,Marx_1854-02-28_M0512_de.txt,Marx,1854-02-28,M0512,de
1V-l9l4SQZiP0-UJeM-2EY21XARKOOE55,Marx_1854-03-03_M0068_de.txt,Marx,1854-03-03,M0068,de
1kYNHjXOa5aVleiGRhoXcepKTPHqN8EZU,Marx_1854-03-07_M0619_de.txt,Marx,1854-03-07,M0619,de
1B6c1-SJhu1tE9iBAMpdmtIFUdSBr53sM,Marx_1854-03-09_M0468_de.txt,Marx,1854-03-09,M0468,de
17VIfskPoYOpKqRgqua7Iwh3NU-sX4BQV,Marx_1854-03-10_M0439_de.txt,Marx,1854-03-10,M0439,de
1VfyHWw0lU5WI_-Ggi-h_H8g5D48zsrN0,Marx_1854-03-14_M0359_de.txt,Marx,1854-03-14,M0359,de
1zt48igg0gikvgmver5Y_sJwhGrxc6QQ_,Marx_1854-03-21_M0250_de.txt,Marx,1854-03-21,M0250,de
18H2m-giUPu08Mxr_vdZeWoxBuFCK9fUR,Marx_1854-03-24_M0814_de.txt,Marx,1854-03-24,M0814,de
1NwPzJN3utyMB4yv_btXxefGBtA6oKGoR,Marx_1854-03-28_M0223_de.txt,Marx,1854-03-28,M0223,de
1vNRwtXVfx-UD9C86ycXF-9UXVyCpp8xf,Marx_1854-03-31_M0289_de.txt,Marx,1854-03-31,M0289,de
1uB9r9_NswnsoU1jrjplpFP0pQ9eQRrkD,Marx_1854-04-04_M0974_de.txt,Marx,1854-04-04,M0974,de
1408byytFb3XuQhy2ZAc-dm2RrCis7rur,Marx_1854-04-07_M0793_de.txt,Marx,1854-04-07,M0793,de
13_iw5uRLbXBvGvPDcEYTkzlOx545aR_a,Marx_1854-04-18_M0750_de.txt,Marx,1854-04-18,M0750,de
1FbUxMJ-SQTkQKHSnmzRkojs-sp4jOH5E,Marx_1854-04-21_M0358_de.txt,Marx,1854-04-21,M0358,de
1ltIxWwlik2Qqim5j4AFyfjpS4S0wTT8j,Marx_1854-04-28_M0360_de.txt,Marx,1854-04-28,M0360,de
1JHizfExhbYqsklepNHesMOwL-j4YXYwH,Marx_1854-05-02_M0089_de.txt,Marx,1854-05-02,M0089,de
1N0tW7ydx6XlJUbOs3imtPXqwMqTLe6az,Marx_1854-05-09_M0111_de.txt,Marx,1854-05-09,M0111,de
1pfYjpw5mw_Z8MObyfxLIA1ciCBNm-_ey,Marx_1854-05-19_M0060_de.txt,Marx,1854-05-19,M0060,de
1D3b8lTzthBn7mmKPKotdPRow4p2qQ8ow,Marx_1854-05-30_M0939_de.txt,Marx,1854-05-30,M0939,de
1hnfTb0lG0Ub8s64ovlhOd1X9rasQw5un,Marx_1854-06-02_M0323_de.txt,Marx,1854-06-02,M0323,de
1OA-I15U5Yr2ya1OmezBY0-vfi8quhPCj,Marx_1854-06-09_M0734_de.txt,Marx,1854-06-09,M0734,de
1SOKlT3uC396QvHAWkp1cJ1wSJv5GH8Ma,Marx_1854-06-27_M0975_de.txt,Marx,1854-06-27,M0975,de
1mLrhH7grmmMLcyElfUbOyzq91DM1mDa6,Marx_1854-07-04_M0407_de.txt,Marx,1854-07-04,M0407,de
1hywdbYUZKP4d5rYbo9o97BxRUnRInbl1,Marx_1854-07-07_M0354_de.txt,Marx,1854-07-07,M0354,de
1kIGK4gGtBYOp0bpqFUYc6Uehi8ig22zI,Marx_1854-07-07_M0561_de.txt,Marx,1854-07-07,M0561,de
1Py009KAL0kifyF3e_5jjhjeMwZFtUDIr,Marx_1854-07-14_M0305_de.txt,Marx,1854-07-14,M0305,de
17gYQksGPNe45Q-75WK_SgwVmKnFVNQg1,Marx_1854-07-18_M0962_de.txt,Marx,1854-07-18,M0962,de
